"symbol","ensembl","entrezgeneid","human_mirbase_id","human_mirbase_name","name","Other_B_Myoblast_Healthy_M180","Other_B_Myoblast_Healthy_M194","Other_B_Myoblast_Healthy_V1024","Other_B_Myoblast_DMD_M197","Other_B_Myoblast_DMD_M202","Other_B_Myoblast_DMD_M418","Other_B_Myotube_Healthy_M180","Other_B_Myotube_Healthy_M194","Other_B_Myotube_Healthy_V1024","Other_B_Myotube_DMD_M197","Other_B_Myotube_DMD_M202","Other_B_Myotube_DMD_M418","G1B_D0_Healthy_M180","G1B_D0_Healthy_M194","G1B_D0_Healthy_M398","G1B_D0_DMD_M197","G1B_D0_DMD_M202","G1B_D0_DMD_M418","G1B_D03_Healthy_M180","G1B_D03_Healthy_M194","G1B_D03_Healthy_M398","G1B_D03_DMD_M197","G1B_D03_DMD_M202","G1B_D03_DMD_M418","G1B_D10_Healthy_M180","G1B_D10_Healthy_M194","G1B_D10_Healthy_M398","G1B_D10_DMD_M197","G1B_D10_DMD_M202","G1B_D10_DMD_M418","G1B_D17_Healthy_M180","G1B_D17_Healthy_M194","G1B_D17_Healthy_M398","G1B_D17_DMD_M197","G1B_D17_DMD_M202","G1B_D17_DMD_M418","G1B_D25_Healthy_M180","G1B_D25_Healthy_M194","G1B_D25_Healthy_M398","G1B_D25_DMD_M197","G1B_D25_DMD_M202","G1B_D25_DMD_M418"
"3153","MIR4522","ENSG00000263583",100616277,"MI0016889","hsa-mir-4522","microRNA 4522",0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0.75,0,0,0
"3154","MIR4522","ENSG00000263583",100616277,"MIMAT0019060","hsa-miR-4522","microRNA 4522",0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0.75,0,0,0
"3155","MIR4523","ENSG00000284162",100616122,"MIMAT0019061","hsa-miR-4523","microRNA 4523",1.35,1.2,0,0.54,2.23,0,0,2.28,0,0,0,0,5.97,4.11,6.17,1.9,10.02,2.41,0,0,0,0.76,2.37,0,2.88,0.48,1.81,0,2.01,1.98,1.64,2.15,1.58,1.09,4.52,1.65,0.8,2.19,0.75,1.05,4.27,0.91
"3156","MIR4523","ENSG00000284162",100616122,"MI0016890","hsa-mir-4523","microRNA 4523",1.35,1.2,0,0.54,2.23,0,0,2.28,0,0,0,0,5.97,4.11,6.17,1.9,10.02,2.41,0,0,0,0.76,2.37,0,2.88,0.48,1.81,0,2.01,1.98,1.64,2.15,1.58,1.09,4.52,1.65,0.8,2.19,0.75,1.05,4.27,0.91
"3157","MIR4524B","ENSG00000265331",100847008,NA,NA,"microRNA 4524b",5.4,4.81,9.57,7.62,35.68,0,11.04,27.3,15.13,26.15,36.36,62.02,0,0,0,0,0,0,0,0,0,0,0,0,1.65,0,0,1.36,0,0,0,0,0,1.09,0.56,0.41,0,0,0,0,0,0.3
"3158","MIR4525","ENSG00000266107",100616196,"MIMAT0019064","hsa-miR-4525","microRNA 4525",0,0,0,1.09,0,0,0,0,0.56,0,1.82,0,0,0,0,0.95,4.01,2.41,0,0,0.66,0,2.37,0,0.41,0,0.91,0,2.01,0.66,0.66,0.27,1.58,1.74,1.13,1.24,0.53,1.1,2.26,1.05,4.27,0.3
"3159","MIR4525","ENSG00000266107",100616196,"MI0016892","hsa-mir-4525","microRNA 4525",0,0,0,1.09,0,0,0,0,0.56,0,1.82,0,0,0,0,0.95,4.01,2.41,0,0,0.66,0,2.37,0,0.41,0,0.91,0,2.01,0.66,0.66,0.27,1.58,1.74,1.13,1.24,0.53,1.1,2.26,1.05,4.27,0.3
"3160","MIR4526","ENSG00000263527",100616130,"MIMAT0019065","hsa-miR-4526","microRNA 4526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
"3161","MIR4526","ENSG00000263527",100616130,"MI0016893","hsa-mir-4526","microRNA 4526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
"3162","MIR4527","ENSG00000266582",100616264,"MIMAT0019066","hsa-miR-4527","microRNA 4527",0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3163","MIR4527","ENSG00000266582",100616264,"MI0016894","hsa-mir-4527","microRNA 4527",0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3164","MIR4529","ENSG00000264571",100616290,"MIMAT0019236","hsa-miR-4529-5p","microRNA 4529",4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3165","MIR4529","ENSG00000264571",100616290,"MI0016896","hsa-mir-4529","microRNA 4529",4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3166","MIR4529","ENSG00000264571",100616290,"MIMAT0019068","hsa-miR-4529-3p","microRNA 4529",4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3167","MIR4530","ENSG00000266559",100616163,"MIMAT0019069","hsa-miR-4530","microRNA 4530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0
"3168","MIR4530","ENSG00000266559",100616163,"MI0016897","hsa-mir-4530","microRNA 4530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0
"3169","MIR4532",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3170","MIR4533","ENSG00000266140",100616362,"MIMAT0019072","hsa-miR-4533","microRNA 4533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3171","MIR4533","ENSG00000266140",100616362,"MI0016900","hsa-mir-4533","microRNA 4533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3172","MIR4534","ENSG00000284266",100616146,"MIMAT0019073","hsa-miR-4534","microRNA 4534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3173","MIR4534","ENSG00000284266",100616146,"MI0016901","hsa-mir-4534","microRNA 4534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3174","MIR4535","ENSG00000266887",100616415,"MI0016903","hsa-mir-4535","microRNA 4535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3175","MIR4535","ENSG00000266887",100616415,"MIMAT0019075","hsa-miR-4535","microRNA 4535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3176","MIR454","ENSG00000211514",768216,"MIMAT0003884","hsa-miR-454-5p","microRNA 454",178.25,265.75,143.55,162.74,129.34,0,127.59,153.58,146.24,45.75,161.79,133.97,848.09,957.8,730.1,675.71,611.31,1027.07,495.1,585.77,533.48,629.89,570.08,347.98,658.76,455.31,425.93,690.21,463.66,585.99,451.78,746.4,437.19,586.16,612.99,326.53,510.96,347.36,258.86,427.92,850,379.23
"3177","MIR454","ENSG00000211514",768216,"MIMAT0003885","hsa-miR-454-3p","microRNA 454",178.25,265.75,143.55,162.74,129.34,0,127.59,153.58,146.24,45.75,161.79,133.97,848.09,957.8,730.1,675.71,611.31,1027.07,495.1,585.77,533.48,629.89,570.08,347.98,658.76,455.31,425.93,690.21,463.66,585.99,451.78,746.4,437.19,586.16,612.99,326.53,510.96,347.36,258.86,427.92,850,379.23
"3178","MIR454","ENSG00000211514",768216,"MI0003820","hsa-mir-454","microRNA 454",178.25,265.75,143.55,162.74,129.34,0,127.59,153.58,146.24,45.75,161.79,133.97,848.09,957.8,730.1,675.71,611.31,1027.07,495.1,585.77,533.48,629.89,570.08,347.98,658.76,455.31,425.93,690.21,463.66,585.99,451.78,746.4,437.19,586.16,612.99,326.53,510.96,347.36,258.86,427.92,850,379.23
"3179","MIR4540","ENSG00000264922",100616278,"MI0016911","hsa-mir-4540","microRNA 4540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3180","MIR4540","ENSG00000264922",100616278,"MIMAT0019083","hsa-miR-4540","microRNA 4540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3181","MIR455","ENSG00000207726",619556,"MIMAT0003150","hsa-miR-455-5p","microRNA 455",2723.74,2616.65,1689.51,1312.84,1197.47,1131.36,1840.21,1279.86,1328.45,451,1034.35,982.47,1337.84,2433.56,2143,2238.75,1441.08,1885.76,2949.66,2222.91,1976.21,1856.4,1757.55,1943.41,2477.02,1915.68,1787.11,3398.04,3153.31,3695.4,4480.79,3010.66,2262.17,1970.58,1041.6,2794.23,3296.02,2106.08,1736.76,1525.11,1514.9,2003.14
"3182","MIR455","ENSG00000207726",619556,"MI0003513","hsa-mir-455","microRNA 455",2723.74,2616.65,1689.51,1312.84,1197.47,1131.36,1840.21,1279.86,1328.45,451,1034.35,982.47,1337.84,2433.56,2143,2238.75,1441.08,1885.76,2949.66,2222.91,1976.21,1856.4,1757.55,1943.41,2477.02,1915.68,1787.11,3398.04,3153.31,3695.4,4480.79,3010.66,2262.17,1970.58,1041.6,2794.23,3296.02,2106.08,1736.76,1525.11,1514.9,2003.14
"3183","MIR455","ENSG00000207726",619556,"MIMAT0004784","hsa-miR-455-3p","microRNA 455",2723.74,2616.65,1689.51,1312.84,1197.47,1131.36,1840.21,1279.86,1328.45,451,1034.35,982.47,1337.84,2433.56,2143,2238.75,1441.08,1885.76,2949.66,2222.91,1976.21,1856.4,1757.55,1943.41,2477.02,1915.68,1787.11,3398.04,3153.31,3695.4,4480.79,3010.66,2262.17,1970.58,1041.6,2794.23,3296.02,2106.08,1736.76,1525.11,1514.9,2003.14
"3184","MIR4632","ENSG00000263676",100616438,"MIMAT0022977","hsa-miR-4632-5p","microRNA 4632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3185","MIR4632","ENSG00000263676",100616438,"MI0017259","hsa-mir-4632","microRNA 4632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3186","MIR4632","ENSG00000263676",100616438,"MIMAT0019688","hsa-miR-4632-3p","microRNA 4632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3187","MIR4633","ENSG00000264563",100616175,"MI0017260","hsa-mir-4633","microRNA 4633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3188","MIR4633","ENSG00000264563",100616175,"MIMAT0019689","hsa-miR-4633-5p","microRNA 4633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3189","MIR4633","ENSG00000264563",100616175,"MIMAT0019690","hsa-miR-4633-3p","microRNA 4633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3190","MIR4634","ENSG00000266890",100616202,"MI0017261","hsa-mir-4634","microRNA 4634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3191","MIR4634","ENSG00000266890",100616202,"MIMAT0019691","hsa-miR-4634","microRNA 4634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3192","MIR4635","ENSG00000263834",100616479,"MIMAT0019692","hsa-miR-4635","microRNA 4635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0.33,0,0,0.22,0.56,0,0,0,0,0,0,0
"3193","MIR4635","ENSG00000263834",100616479,"MI0017262","hsa-mir-4635","microRNA 4635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0.33,0,0,0.22,0.56,0,0,0,0,0,0,0
"3194","MIR4636","ENSG00000266415",100616326,"MIMAT0019693","hsa-miR-4636","microRNA 4636",0,0,0.87,0,0,0,0,0,0,0,0,0,1.99,2.06,0,0.95,0,0,2.17,0,0,1.51,0,0,0.82,0,0,0,0,0,0,0.81,0.39,0.65,0,0,0.8,0,0,0,1.42,0.91
"3195","MIR4636","ENSG00000266415",100616326,"MI0017263","hsa-mir-4636","microRNA 4636",0,0,0.87,0,0,0,0,0,0,0,0,0,1.99,2.06,0,0.95,0,0,2.17,0,0,1.51,0,0,0.82,0,0,0,0,0,0,0.81,0.39,0.65,0,0,0.8,0,0,0,1.42,0.91
"3196","MIR4637","ENSG00000264792",100616271,"MIMAT0019694","hsa-miR-4637","microRNA 4637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3197","MIR4637","ENSG00000264792",100616271,"MI0017264","hsa-mir-4637","microRNA 4637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3198","MIR4638","ENSG00000264732",100616342,"MI0017265","hsa-mir-4638","microRNA 4638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0.39,0,0.56,0,0.27,0,0.75,0,0,0
"3199","MIR4638","ENSG00000264732",100616342,"MIMAT0019695","hsa-miR-4638-5p","microRNA 4638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0.39,0,0.56,0,0.27,0,0.75,0,0,0
"3200","MIR4638","ENSG00000264732",100616342,"MIMAT0019696","hsa-miR-4638-3p","microRNA 4638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0.39,0,0.56,0,0.27,0,0.75,0,0,0
"3201","MIR4639","ENSG00000263712",100616269,"MIMAT0019698","hsa-miR-4639-3p","microRNA 4639",0,0,0,0,0,0,1.23,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0.41,0,0,0,1,0.66,0.33,0,0.39,0,0.28,0,0.53,0,0.75,0.53,1.9,0.3
"3202","MIR4639","ENSG00000263712",100616269,"MIMAT0019697","hsa-miR-4639-5p","microRNA 4639",0,0,0,0,0,0,1.23,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0.41,0,0,0,1,0.66,0.33,0,0.39,0,0.28,0,0.53,0,0.75,0.53,1.9,0.3
"3203","MIR4639","ENSG00000263712",100616269,"MI0017266","hsa-mir-4639","microRNA 4639",0,0,0,0,0,0,1.23,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0.41,0,0,0,1,0.66,0.33,0,0.39,0,0.28,0,0.53,0,0.75,0.53,1.9,0.3
"3204","MIR4640","ENSG00000284370",100616237,"MI0017267","hsa-mir-4640","microRNA 4640",0,0,1.74,0,0,0,0,0,0,0,0,0,3.98,0,0,0,0,0,0,0.84,0.66,0.76,0,3.28,0,0,0,0,0,0,1.97,0,1.58,0,0.56,0.41,0.8,0,0,0,0,0.61
"3205","MIR4640","ENSG00000284370",100616237,"MIMAT0019699","hsa-miR-4640-5p","microRNA 4640",0,0,1.74,0,0,0,0,0,0,0,0,0,3.98,0,0,0,0,0,0,0.84,0.66,0.76,0,3.28,0,0,0,0,0,0,1.97,0,1.58,0,0.56,0.41,0.8,0,0,0,0,0.61
"3206","MIR4640","ENSG00000284370",100616237,"MIMAT0019700","hsa-miR-4640-3p","microRNA 4640",0,0,1.74,0,0,0,0,0,0,0,0,0,3.98,0,0,0,0,0,0,0.84,0.66,0.76,0,3.28,0,0,0,0,0,0,1.97,0,1.58,0,0.56,0.41,0.8,0,0,0,0,0.61
"3207","MIR4641","ENSG00000266494",100616178,"MIMAT0019701","hsa-miR-4641","microRNA 4641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0.41,0,0,0,1,0,0.33,0,0.39,1.09,0.28,0,1.6,0,1.5,1.58,1.42,0.3
"3208","MIR4641","ENSG00000266494",100616178,"MI0017268","hsa-mir-4641","microRNA 4641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0.41,0,0,0,1,0,0.33,0,0.39,1.09,0.28,0,1.6,0,1.5,1.58,1.42,0.3
"3209","MIR4642","ENSG00000266619",100616352,"MIMAT0019702","hsa-miR-4642","microRNA 4642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3210","MIR4642","ENSG00000266619",100616352,"MI0017269","hsa-mir-4642","microRNA 4642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3211","MIR4643","ENSG00000263734",100616174,"MIMAT0019703","hsa-miR-4643","microRNA 4643",0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0.41,0,0,0,0,0,0
"3212","MIR4643","ENSG00000263734",100616174,"MI0017270","hsa-mir-4643","microRNA 4643",0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0.41,0,0,0,0,0,0
"3213","MIR4644","ENSG00000266245",100616430,"MIMAT0019704","hsa-miR-4644","microRNA 4644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.53,0,0
"3214","MIR4644","ENSG00000266245",100616430,"MI0017271","hsa-mir-4644","microRNA 4644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.53,0,0
"3215","MIR4645","ENSG00000266750",100616285,"MIMAT0019705","hsa-miR-4645-5p","microRNA 4645",0,0,0,0,0,0,0,1.14,0,0,0,0,3.98,0,0,0,2,0,0,0.84,0,0,2.96,1.09,0.41,0,1.81,0,0,0,0.66,0.54,0.79,0.44,0.85,1.24,0.27,0,0,2.63,0,0.3
"3216","MIR4645","ENSG00000266750",100616285,"MIMAT0019706","hsa-miR-4645-3p","microRNA 4645",0,0,0,0,0,0,0,1.14,0,0,0,0,3.98,0,0,0,2,0,0,0.84,0,0,2.96,1.09,0.41,0,1.81,0,0,0,0.66,0.54,0.79,0.44,0.85,1.24,0.27,0,0,2.63,0,0.3
"3217","MIR4645","ENSG00000266750",100616285,"MI0017272","hsa-mir-4645","microRNA 4645",0,0,0,0,0,0,0,1.14,0,0,0,0,3.98,0,0,0,2,0,0,0.84,0,0,2.96,1.09,0.41,0,1.81,0,0,0,0.66,0.54,0.79,0.44,0.85,1.24,0.27,0,0,2.63,0,0.3
"3218","MIR4646","ENSG00000266776",100616230,"MIMAT0019707","hsa-miR-4646-5p","microRNA 4646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,1.09,0,0,0,0,0,1.32,0,0,0,0,0,0,0.27,1.1,0,0,0.47,0
"3219","MIR4646","ENSG00000266776",100616230,"MI0017273","hsa-mir-4646","microRNA 4646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,1.09,0,0,0,0,0,1.32,0,0,0,0,0,0,0.27,1.1,0,0,0.47,0
"3220","MIR4646","ENSG00000266776",100616230,"MIMAT0019708","hsa-miR-4646-3p","microRNA 4646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,0,0,1.09,0,0,0,0,0,1.32,0,0,0,0,0,0,0.27,1.1,0,0,0.47,0
"3221","MIR4647","ENSG00000284427",100616124,"MI0017274","hsa-mir-4647","microRNA 4647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.28,0,0.27,0,0.75,0,0,0
"3222","MIR4647","ENSG00000284427",100616124,"MIMAT0019709","hsa-miR-4647","microRNA 4647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.28,0,0.27,0,0.75,0,0,0
"3223","MIR4648","ENSG00000264357",100616116,"MI0017275","hsa-mir-4648","microRNA 4648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0.27,0,0.44,0.56,0,0,0,0,0,0,0
"3224","MIR4648","ENSG00000264357",100616116,"MIMAT0019710","hsa-miR-4648","microRNA 4648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0.27,0,0.44,0.56,0,0,0,0,0,0,0
"3225","MIR4649","ENSG00000284412",100616346,"MIMAT0019712","hsa-miR-4649-3p","microRNA 4649",0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0.41,0.48,0.45,0,0,0,0.33,0.81,1.18,0.22,1.41,0.82,0.27,0,1.5,2.11,0.47,1.52
"3226","MIR4649","ENSG00000284412",100616346,"MIMAT0019711","hsa-miR-4649-5p","microRNA 4649",0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0.41,0.48,0.45,0,0,0,0.33,0.81,1.18,0.22,1.41,0.82,0.27,0,1.5,2.11,0.47,1.52
"3227","MIR4649","ENSG00000284412",100616346,"MI0017276","hsa-mir-4649","microRNA 4649",0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0.41,0.48,0.45,0,0,0,0.33,0.81,1.18,0.22,1.41,0.82,0.27,0,1.5,2.11,0.47,1.52
"3228","MIR4650-1","ENSG00000266525",100616310,"MI0017277","hsa-mir-4650-1","microRNA 4650-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3229","MIR4650-2","ENSG00000264494",100616331,"MI0017278","hsa-mir-4650-2","microRNA 4650-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3230","MIR4651","ENSG00000284334",100616270,"MIMAT0019715","hsa-miR-4651","microRNA 4651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0
"3231","MIR4651","ENSG00000284334",100616270,"MI0017279","hsa-mir-4651","microRNA 4651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0
"3232","MIR4652","ENSG00000265423",100616206,"MI0017280","hsa-mir-4652","microRNA 4652",0,0,0,0,0,0,0,0,0,0,0,0,3.98,1.03,0,0.95,2,0,0.72,0.84,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3233","MIR4652","ENSG00000265423",100616206,"MIMAT0019716","hsa-miR-4652-5p","microRNA 4652",0,0,0,0,0,0,0,0,0,0,0,0,3.98,1.03,0,0.95,2,0,0.72,0.84,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3234","MIR4652","ENSG00000265423",100616206,"MIMAT0019717","hsa-miR-4652-3p","microRNA 4652",0,0,0,0,0,0,0,0,0,0,0,0,3.98,1.03,0,0.95,2,0,0.72,0.84,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3235","MIR4653","ENSG00000264425",100616117,"MIMAT0019718","hsa-miR-4653-5p","microRNA 4653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3236","MIR4653","ENSG00000264425",100616117,"MIMAT0019719","hsa-miR-4653-3p","microRNA 4653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3237","MIR4653","ENSG00000264425",100616117,"MI0017281","hsa-mir-4653","microRNA 4653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3238","MIR4654","ENSG00000266144",100616386,"MI0017282","hsa-mir-4654","microRNA 4654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0.84,3.31,0.76,1.18,1.09,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3239","MIR4654","ENSG00000266144",100616386,"MIMAT0019720","hsa-miR-4654","microRNA 4654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0.84,3.31,0.76,1.18,1.09,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
