"symbol"	"ensembl"	"entrezgeneid"	"human_mirbase_id"	"human_mirbase_name"	"name"	"chr"	"strand"
"3937"	NA	NA	NA	"MI0003162"	"hsa-mir-519d"	NA	NA	NA
"3938"	NA	NA	NA	"MIMAT0026610"	"hsa-miR-519d-5p"	NA	NA	NA
"3939"	"MIR519D"	"ENSG00000207981"	574480	NA	NA	"microRNA 519d"	"chr19"	"+"
"3940"	NA	NA	NA	"MI0003145"	"hsa-mir-519e"	NA	NA	NA
"3941"	NA	NA	NA	"MIMAT0002828"	"hsa-miR-519e-5p"	NA	NA	NA
"3942"	NA	NA	NA	"MIMAT0002829"	"hsa-miR-519e-3p"	NA	NA	NA
"3943"	"MIR519E"	"ENSG00000207810"	574463	NA	NA	"microRNA 519e"	"chr19"	"+"
"3944"	NA	NA	NA	"MIMAT0002833"	"hsa-miR-520a-5p"	NA	NA	NA
"3945"	NA	NA	NA	"MIMAT0002834"	"hsa-miR-520a-3p"	NA	NA	NA
"3946"	NA	NA	NA	"MI0003149"	"hsa-mir-520a"	NA	NA	NA
"3947"	"MIR520A"	"ENSG00000207594"	574467	NA	NA	"microRNA 520a"	"chr19"	"+"
"3948"	NA	NA	NA	"MIMAT0037325"	"hsa-miR-520b-5p"	NA	NA	NA
"3949"	NA	NA	NA	"MI0003155"	"hsa-mir-520b"	NA	NA	NA
"3950"	NA	NA	NA	"MIMAT0002843"	"hsa-miR-520b-3p"	NA	NA	NA
"3951"	"MIR520B"	"ENSG00000207722"	574473	NA	NA	"microRNA 520b"	"chr19"	"+"
"3952"	NA	NA	NA	"MI0003158"	"hsa-mir-520c"	NA	NA	NA
"3953"	NA	NA	NA	"MIMAT0005455"	"hsa-miR-520c-5p"	NA	NA	NA
"3954"	NA	NA	NA	"MIMAT0002846"	"hsa-miR-520c-3p"	NA	NA	NA
"3955"	"MIR520C"	"ENSG00000207738"	574476	NA	NA	"microRNA 520c"	"chr19"	"+"
"3956"	NA	NA	NA	"MI0003164"	"hsa-mir-520d"	NA	NA	NA
"3957"	NA	NA	NA	"MIMAT0002856"	"hsa-miR-520d-3p"	NA	NA	NA
"3958"	NA	NA	NA	"MIMAT0002855"	"hsa-miR-520d-5p"	NA	NA	NA
"3959"	"MIR520D"	"ENSG00000207735"	574482	NA	NA	"microRNA 520d"	"chr19"	"+"
"3960"	NA	NA	NA	"MI0003143"	"hsa-mir-520e"	NA	NA	NA
"3961"	NA	NA	NA	"MIMAT0037324"	"hsa-miR-520e-5p"	NA	NA	NA
"3962"	NA	NA	NA	"MIMAT0002825"	"hsa-miR-520e-3p"	NA	NA	NA
"3963"	"MIR520E"	"ENSG00000207599"	574461	NA	NA	"microRNA 520e"	"chr19"	"+"
"3964"	NA	NA	NA	"MI0003146"	"hsa-mir-520f"	NA	NA	NA
"3965"	NA	NA	NA	"MIMAT0002830"	"hsa-miR-520f-3p"	NA	NA	NA
"3966"	NA	NA	NA	"MIMAT0026609"	"hsa-miR-520f-5p"	NA	NA	NA
"3967"	"MIR520F"	"ENSG00000283540"	574464	NA	NA	"microRNA 520f"	"chr19"	"+"
"3968"	NA	NA	NA	"MIMAT0026611"	"hsa-miR-520g-5p"	NA	NA	NA
"3969"	NA	NA	NA	"MI0003166"	"hsa-mir-520g"	NA	NA	NA
"3970"	NA	NA	NA	"MIMAT0002858"	"hsa-miR-520g-3p"	NA	NA	NA
"3971"	"MIR520G"	"ENSG00000207799"	574484	NA	NA	"microRNA 520g"	"chr19"	"+"
"3972"	NA	NA	NA	"MI0003175"	"hsa-mir-520h"	NA	NA	NA
"3973"	NA	NA	NA	"MIMAT0002867"	"hsa-miR-520h"	NA	NA	NA
"3974"	"MIR520H"	"ENSG00000207861"	574493	NA	NA	"microRNA 520h"	"chr19"	"+"
"3975"	NA	NA	NA	"MIMAT0002854"	"hsa-miR-521"	NA	NA	NA
"3976"	NA	NA	NA	"MIMAT0002854_1"	"hsa-miR-521"	NA	NA	NA
"3977"	"MIR521-1"	"ENSG00000207634"	574494	"MI0003176"	"hsa-mir-521-1"	"microRNA 521-1"	"chr19"	"+"
"3978"	"MIR521-2"	"ENSG00000207549"	574481	"MI0003163"	"hsa-mir-521-2"	"microRNA 521-2"	"chr19"	"+"
"3979"	"MIR522"	"ENSG00000283685"	574495	"MI0003177"	"hsa-mir-522"	"microRNA 522"	"chr19"	"+"
"3980"	"MIR522"	"ENSG00000283685"	574495	"MIMAT0005451"	"hsa-miR-522-5p"	"microRNA 522"	"chr19"	"+"
"3981"	"MIR522"	"ENSG00000283685"	574495	"MIMAT0002868"	"hsa-miR-522-3p"	"microRNA 522"	"chr19"	"+"
"3982"	"MIR523"	"ENSG00000283455"	574471	"MIMAT0002840"	"hsa-miR-523-3p"	"microRNA 523"	"chr19"	"+"
"3983"	"MIR523"	"ENSG00000283455"	574471	"MIMAT0005449"	"hsa-miR-523-5p"	"microRNA 523"	"chr19"	"+"
"3984"	"MIR523"	"ENSG00000283455"	574471	"MI0003153"	"hsa-mir-523"	"microRNA 523"	"chr19"	"+"
"3985"	"MIR524"	"ENSG00000283289"	574478	"MI0003160"	"hsa-mir-524"	"microRNA 524"	"chr19"	"+"
"3986"	"MIR524"	"ENSG00000283289"	574478	"MIMAT0002849"	"hsa-miR-524-5p"	"microRNA 524"	"chr19"	"+"
"3987"	"MIR524"	"ENSG00000283289"	574478	"MIMAT0002850"	"hsa-miR-524-3p"	"microRNA 524"	"chr19"	"+"
"3988"	"MIR525"	"ENSG00000207711"	574470	"MI0003152"	"hsa-mir-525"	"microRNA 525"	"chr19"	"+"
"3989"	"MIR525"	"ENSG00000207711"	574470	"MIMAT0002838"	"hsa-miR-525-5p"	"microRNA 525"	"chr19"	"+"
"3990"	"MIR525"	"ENSG00000207711"	574470	"MIMAT0002839"	"hsa-miR-525-3p"	"microRNA 525"	"chr19"	"+"
"3991"	NA	NA	NA	"MIMAT0037326"	"hsa-miR-526a-3p"	NA	NA	NA
"3992"	NA	NA	NA	"MIMAT0002845_1"	"hsa-miR-526a-5p"	NA	NA	NA
"3993"	NA	NA	NA	"MIMAT0002845"	"hsa-miR-526a-5p"	NA	NA	NA
"3994"	NA	NA	NA	"MI0003157"	"hsa-mir-526a-1"	NA	NA	NA
"3995"	NA	NA	NA	"MI0003168"	"hsa-mir-526a-2"	NA	NA	NA
"3996"	"MIR526A1"	"ENSG00000207629"	574475	NA	NA	"microRNA 526a-1"	"chr19"	"+"
"3997"	"MIR526A2"	"ENSG00000211532"	574486	NA	NA	"microRNA 526a-2"	"chr19"	"+"
"3998"	NA	NA	NA	"MI0003150"	"hsa-mir-526b"	NA	NA	NA
"3999"	NA	NA	NA	"MIMAT0002835"	"hsa-miR-526b-5p"	NA	NA	NA
"4000"	NA	NA	NA	"MIMAT0002836"	"hsa-miR-526b-3p"	NA	NA	NA
"4001"	"MIR526B"	"ENSG00000207580"	574468	NA	NA	"microRNA 526b"	"chr19"	"+"
"4002"	"MIR527"	"ENSG00000207979"	574497	"MIMAT0002862"	"hsa-miR-527"	"microRNA 527"	"chr19"	"+"
"4003"	"MIR527"	"ENSG00000207979"	574497	"MI0003179"	"hsa-mir-527"	"microRNA 527"	"chr19"	"+"
"4004"	"MIR532"	"ENSG00000207758"	693124	"MIMAT0004780"	"hsa-miR-532-3p"	"microRNA 532"	"chrX"	"+"
"4005"	"MIR532"	"ENSG00000207758"	693124	"MIMAT0002888"	"hsa-miR-532-5p"	"microRNA 532"	"chrX"	"+"
"4006"	"MIR532"	"ENSG00000207758"	693124	"MI0003205"	"hsa-mir-532"	"microRNA 532"	"chrX"	"+"
"4007"	"MIR539"	"ENSG00000202560"	664612	"MI0003514"	"hsa-mir-539"	"microRNA 539"	"chr14"	"+"
"4008"	"MIR539"	"ENSG00000202560"	664612	"MIMAT0003163"	"hsa-miR-539-5p"	"microRNA 539"	"chr14"	"+"
"4009"	"MIR539"	"ENSG00000202560"	664612	"MIMAT0022705"	"hsa-miR-539-3p"	"microRNA 539"	"chr14"	"+"
"4010"	"MIR541"	"ENSG00000216179"	100126308	"MIMAT0004919"	"hsa-miR-541-5p"	"microRNA 541"	"chr14"	"+"
"4011"	"MIR541"	"ENSG00000216179"	100126308	"MI0005539"	"hsa-mir-541"	"microRNA 541"	"chr14"	"+"
"4012"	"MIR541"	"ENSG00000216179"	100126308	"MIMAT0004920"	"hsa-miR-541-3p"	"microRNA 541"	"chr14"	"+"
"4013"	"MIR542"	"ENSG00000207784"	664617	"MIMAT0003389"	"hsa-miR-542-3p"	"microRNA 542"	"chrX"	"-"
"4014"	"MIR542"	"ENSG00000207784"	664617	"MIMAT0003340"	"hsa-miR-542-5p"	"microRNA 542"	"chrX"	"-"
"4015"	"MIR542"	"ENSG00000207784"	664617	"MI0003686"	"hsa-mir-542"	"microRNA 542"	"chrX"	"-"
"4016"	"MIR543"	"ENSG00000212040"	100126335	"MI0005565"	"hsa-mir-543"	"microRNA 543"	"chr14"	"+"
"4017"	"MIR543"	"ENSG00000212040"	100126335	"MIMAT0004954"	"hsa-miR-543"	"microRNA 543"	"chr14"	"+"
"4018"	NA	NA	NA	"MIMAT0003164"	"hsa-miR-544a"	NA	NA	NA
"4019"	NA	NA	NA	"MI0003515"	"hsa-mir-544a"	NA	NA	NA
"4020"	"MIR544A"	"ENSG00000207587"	664613	NA	NA	"microRNA 544a"	"chr14"	"+"
"4021"	NA	NA	NA	"MIMAT0015004"	"hsa-miR-544b"	NA	NA	NA
"4022"	NA	NA	NA	"MI0014159"	"hsa-mir-544b"	NA	NA	NA
"4023"	"MIR544B"	"ENSG00000265981"	100422864	NA	NA	"microRNA 544b"	"chr3"	"+"
"4024"	"MIR545"	"ENSG00000207820"	664614	"MIMAT0004785"	"hsa-miR-545-5p"	"microRNA 545"	"chrX"	"-"
"4025"	"MIR545"	"ENSG00000207820"	664614	"MI0003516"	"hsa-mir-545"	"microRNA 545"	"chrX"	"-"
"4026"	"MIR545"	"ENSG00000207820"	664614	"MIMAT0003165"	"hsa-miR-545-3p"	"microRNA 545"	"chrX"	"-"
"4027"	NA	NA	NA	"MIMAT0003251_2"	"hsa-miR-548a-3p"	NA	NA	NA
"4028"	NA	NA	NA	"MIMAT0004803"	"hsa-miR-548a-5p"	NA	NA	NA
"4029"	NA	NA	NA	"MIMAT0003251"	"hsa-miR-548a-3p"	NA	NA	NA
"4030"	NA	NA	NA	"MIMAT0003251_1"	"hsa-miR-548a-3p"	NA	NA	NA
"4031"	NA	NA	NA	"MI0003593"	"hsa-mir-548a-1"	NA	NA	NA
"4032"	NA	NA	NA	"MI0003598"	"hsa-mir-548a-2"	NA	NA	NA
"4033"	NA	NA	NA	"MI0003612"	"hsa-mir-548a-3"	NA	NA	NA
"4034"	"MIR548A1HG"	NA	105374956	NA	NA	"MIR548A1 host gene"	"chr6"	"+"
"4035"	"MIR548A1"	"ENSG00000207775"	693125	NA	NA	"microRNA 548a-1"	"chr6"	"+"
"4036"	"MIR548A2"	"ENSG00000207689"	693126	NA	NA	"microRNA 548a-2"	"chr6"	"+"
"4037"	"MIR548A3"	"ENSG00000208032"	693127	NA	NA	"microRNA 548a-3"	"chr8"	"-"
"4038"	NA	NA	NA	"MIMAT0018447"	"hsa-miR-548aa"	NA	NA	NA
"4039"	NA	NA	NA	"MIMAT0018447_1"	"hsa-miR-548aa"	NA	NA	NA
"4040"	NA	NA	NA	"MI0016689"	"hsa-mir-548aa-1"	NA	NA	NA
"4041"	NA	NA	NA	"MI0016690"	"hsa-mir-548aa-2"	NA	NA	NA
"4042"	"MIR548AA1"	"ENSG00000207704"	100500863	NA	NA	"microRNA 548aa-1"	"chr8"	"+"
"4043"	"MIR548AA2"	"ENSG00000207688"	100500895	NA	NA	"microRNA 548aa-2"	"chr17"	"+"
"4044"	NA	NA	NA	"MI0016752"	"hsa-mir-548ab"	NA	NA	NA
"4045"	NA	NA	NA	"MIMAT0018928"	"hsa-miR-548ab"	NA	NA	NA
"4046"	"MIR548AB"	"ENSG00000265328"	100616336	NA	NA	"microRNA 548ab"	"chr3"	"-"
"4047"	NA	NA	NA	"MI0016762"	"hsa-mir-548ac"	NA	NA	NA
"4048"	NA	NA	NA	"MIMAT0018938"	"hsa-miR-548ac"	NA	NA	NA
"4049"	"MIR548AC"	"ENSG00000264419"	100616384	NA	NA	"microRNA 548ac"	"chr1"	"-"
"4051"	NA	NA	NA	"MI0016770"	"hsa-mir-548ad"	NA	NA	NA
"4052"	NA	NA	NA	"MIMAT0018946"	"hsa-miR-548ad-3p"	NA	NA	NA
"4053"	NA	NA	NA	"MIMAT0032114"	"hsa-miR-548ad-5p"	NA	NA	NA
"4054"	"MIR548AD"	"ENSG00000265301"	100616475	NA	NA	"microRNA 548ad"	"chr2"	"+"
"4055"	NA	NA	NA	"MIMAT0018954"	"hsa-miR-548ae-3p"	NA	NA	NA
"4056"	NA	NA	NA	"MIMAT0018954_1"	"hsa-miR-548ae-3p"	NA	NA	NA
"4057"	NA	NA	NA	"MIMAT0032115"	"hsa-miR-548ae-5p"	NA	NA	NA
"4058"	NA	NA	NA	"MI0016779"	"hsa-mir-548ae-1"	NA	NA	NA
"4059"	NA	NA	NA	"MI0016780"	"hsa-mir-548ae-2"	NA	NA	NA
"4060"	"MIR548AE1"	"ENSG00000266808"	100616305	NA	NA	"microRNA 548ae-1"	"chr2"	"+"
"4061"	"MIR548AE2"	"ENSG00000265699"	100616339	NA	NA	"microRNA 548ae-2"	"chr5"	"-"
"4062"	NA	NA	NA	"MIMAT0018969"	"hsa-miR-548ag"	NA	NA	NA
"4063"	NA	NA	NA	"MIMAT0018969_1"	"hsa-miR-548ag"	NA	NA	NA
"4064"	NA	NA	NA	"MI0016793"	"hsa-mir-548ag-1"	NA	NA	NA
"4065"	NA	NA	NA	"MI0016794"	"hsa-mir-548ag-2"	NA	NA	NA
"4066"	"MIR548AG1"	"ENSG00000265829"	100616450	NA	NA	"microRNA 548ag-1"	"chr4"	"+"
"4067"	"MIR548AG2"	"ENSG00000265617"	100616440	NA	NA	"microRNA 548ag-2"	"chr20"	"+"
"4068"	NA	NA	NA	"MIMAT0020957"	"hsa-miR-548ah-3p"	NA	NA	NA
"4069"	NA	NA	NA	"MIMAT0018972"	"hsa-miR-548ah-5p"	NA	NA	NA
"4070"	NA	NA	NA	"MI0016796"	"hsa-mir-548ah"	NA	NA	NA
"4071"	"MIR548AH"	"ENSG00000283682"	100616254	NA	NA	"microRNA 548ah"	"chr4"	"+"
"4072"	NA	NA	NA	"MI0016813"	"hsa-mir-548ai"	NA	NA	NA
"4073"	NA	NA	NA	"MIMAT0018989"	"hsa-miR-548ai"	NA	NA	NA
"4074"	"MIR548AI"	"ENSG00000265226"	100616347	NA	NA	"microRNA 548ai"	"chr6"	"+"
"4075"	NA	NA	NA	"MIMAT0022739"	"hsa-miR-548aj-5p"	NA	NA	NA
"4076"	NA	NA	NA	"MIMAT0018990"	"hsa-miR-548aj-3p"	NA	NA	NA
"4077"	NA	NA	NA	"MIMAT0018990_1"	"hsa-miR-548aj-3p"	NA	NA	NA
"4078"	NA	NA	NA	"MI0016814"	"hsa-mir-548aj-1"	NA	NA	NA
"4079"	NA	NA	NA	"MI0016815"	"hsa-mir-548aj-2"	NA	NA	NA
"4080"	"MIR548AJ1"	"ENSG00000265669"	100616191	NA	NA	"microRNA 548aj-1"	"chr6"	"-"
"4081"	"MIR548AJ2"	"ENSG00000221466"	100616252	NA	NA	"microRNA 548aj-2"	"chrX"	"-"
"4082"	NA	NA	NA	"MI0016840"	"hsa-mir-548ak"	NA	NA	NA
"4083"	NA	NA	NA	"MIMAT0019013"	"hsa-miR-548ak"	NA	NA	NA
"4084"	"MIR548AK"	"ENSG00000265653"	100616488	NA	NA	"microRNA 548ak"	"chr10"	"-"
"4086"	NA	NA	NA	"MI0016851"	"hsa-mir-548al"	NA	NA	NA
"4087"	NA	NA	NA	"MIMAT0019024"	"hsa-miR-548al"	NA	NA	NA
"4088"	"MIR548AL"	"ENSG00000264402"	100616215	NA	NA	"microRNA 548al"	"chr11"	"+"
"4089"	NA	NA	NA	"MIMAT0022740"	"hsa-miR-548am-5p"	NA	NA	NA
"4090"	NA	NA	NA	"MIMAT0019076"	"hsa-miR-548am-3p"	NA	NA	NA
"4091"	NA	NA	NA	"MI0016904"	"hsa-mir-548am"	NA	NA	NA
"4092"	"MIR548AM"	"ENSG00000265144"	100616428	NA	NA	"microRNA 548am"	"chrX"	"-"
"4093"	NA	NA	NA	"MI0016907"	"hsa-mir-548an"	NA	NA	NA
"4094"	NA	NA	NA	"MIMAT0019079"	"hsa-miR-548an"	NA	NA	NA
"4095"	"MIR548AN"	"ENSG00000263515"	100616144	NA	NA	"microRNA 548an"	"chrX"	"+"
"4096"	NA	NA	NA	"MI0017871"	"hsa-mir-548ao"	NA	NA	NA
"4097"	NA	NA	NA	"MIMAT0021030"	"hsa-miR-548ao-3p"	NA	NA	NA
"4098"	NA	NA	NA	"MIMAT0021029"	"hsa-miR-548ao-5p"	NA	NA	NA
"4099"	"MIR548AO"	"ENSG00000263372"	100847068	NA	NA	"microRNA 548ao"	"chr8"	"-"
"4100"	NA	NA	NA	"MI0017875"	"hsa-mir-548ap"	NA	NA	NA
"4101"	NA	NA	NA	"MIMAT0021037"	"hsa-miR-548ap-5p"	NA	NA	NA
"4102"	NA	NA	NA	"MIMAT0021038"	"hsa-miR-548ap-3p"	NA	NA	NA
"4103"	"MIR548AP"	"ENSG00000264406"	100847084	NA	NA	"microRNA 548ap"	"chr15"	"+"
"4104"	NA	NA	NA	"MI0019130"	"hsa-mir-548aq"	NA	NA	NA
"4105"	NA	NA	NA	"MIMAT0022263"	"hsa-miR-548aq-5p"	NA	NA	NA
"4106"	NA	NA	NA	"MIMAT0022264"	"hsa-miR-548aq-3p"	NA	NA	NA
"4107"	"MIR548AQ"	"ENSG00000265470"	100847078	NA	NA	"microRNA 548aq"	"chr3"	"-"
"4108"	NA	NA	NA	"MIMAT0022265"	"hsa-miR-548ar-5p"	NA	NA	NA
"4109"	NA	NA	NA	"MIMAT0022266"	"hsa-miR-548ar-3p"	NA	NA	NA
"4110"	NA	NA	NA	"MI0019131"	"hsa-mir-548ar"	NA	NA	NA
"4111"	"MIR548AR"	"ENSG00000264539"	100847035	NA	NA	"microRNA 548ar"	"chr13"	"+"
"4112"	NA	NA	NA	"MIMAT0022267"	"hsa-miR-548as-5p"	NA	NA	NA
"4113"	NA	NA	NA	"MIMAT0022268"	"hsa-miR-548as-3p"	NA	NA	NA
"4114"	NA	NA	NA	"MI0019132"	"hsa-mir-548as"	NA	NA	NA
"4115"	"MIR548AS"	"ENSG00000263741"	100847092	NA	NA	"microRNA 548as"	"chr13"	"+"
"4116"	NA	NA	NA	"MIMAT0022277"	"hsa-miR-548at-5p"	NA	NA	NA
"4117"	NA	NA	NA	"MIMAT0022278"	"hsa-miR-548at-3p"	NA	NA	NA
"4118"	NA	NA	NA	"MI0019137"	"hsa-mir-548at"	NA	NA	NA
"4119"	"MIR548AT"	"ENSG00000264314"	100847030	NA	NA	"microRNA 548at"	"chr17"	"+"
"4120"	NA	NA	NA	"MI0019145"	"hsa-mir-548au"	NA	NA	NA
"4121"	NA	NA	NA	"MIMAT0022291"	"hsa-miR-548au-5p"	NA	NA	NA
"4122"	NA	NA	NA	"MIMAT0022292"	"hsa-miR-548au-3p"	NA	NA	NA
"4123"	"MIR548AU"	"ENSG00000283146"	100847045	NA	NA	"microRNA 548au"	"chr9"	"+"
"4124"	NA	NA	NA	"MIMAT0022303"	"hsa-miR-548av-5p"	NA	NA	NA
"4125"	NA	NA	NA	"MIMAT0022304"	"hsa-miR-548av-3p"	NA	NA	NA
"4126"	NA	NA	NA	"MI0019152"	"hsa-mir-548av"	NA	NA	NA
"4127"	"MIR548AV"	"ENSG00000263750"	100847083	NA	NA	"microRNA 548av"	"chr18"	"-"
"4128"	NA	NA	NA	"MI0019283"	"hsa-mir-548aw"	NA	NA	NA
"4129"	NA	NA	NA	"MIMAT0022471"	"hsa-miR-548aw"	NA	NA	NA
"4130"	"MIR548AW"	"ENSG00000263816"	100846992	NA	NA	"microRNA 548aw"	"chr9"	"+"
"4131"	NA	NA	NA	"MIMAT0022474"	"hsa-miR-548ax"	NA	NA	NA
"4132"	NA	NA	NA	"MI0019286"	"hsa-mir-548ax"	NA	NA	NA
"4133"	"MIR548AX"	"ENSG00000263652"	100847063	NA	NA	"microRNA 548ax"	"chrX"	"-"
"4134"	NA	NA	NA	"MIMAT0025453"	"hsa-miR-548ay-3p"	NA	NA	NA
"4135"	NA	NA	NA	"MIMAT0025452"	"hsa-miR-548ay-5p"	NA	NA	NA
"4136"	NA	NA	NA	"MI0022210"	"hsa-mir-548ay"	NA	NA	NA
"4137"	"MIR548AY"	"ENSG00000276147"	102465247	NA	NA	"microRNA 548ay"	"chr3"	"-"
"4138"	NA	NA	NA	"MI0022212"	"hsa-mir-548az"	NA	NA	NA
"4139"	NA	NA	NA	"MIMAT0025457"	"hsa-miR-548az-3p"	NA	NA	NA
"4140"	NA	NA	NA	"MIMAT0025456"	"hsa-miR-548az-5p"	NA	NA	NA
"4141"	"MIR548AZ"	"ENSG00000276479"	102466162	NA	NA	"microRNA 548az"	"chr8"	"+"
"4142"	NA	NA	NA	"MIMAT0003254"	"hsa-miR-548b-3p"	NA	NA	NA
"4143"	NA	NA	NA	"MIMAT0004798"	"hsa-miR-548b-5p"	NA	NA	NA
"4144"	NA	NA	NA	"MI0003596"	"hsa-mir-548b"	NA	NA	NA
"4145"	"MIR548B"	"ENSG00000207982"	693128	NA	NA	"microRNA 548b"	"chr6"	"-"
"4146"	NA	NA	NA	"MI0025747"	"hsa-mir-548ba"	NA	NA	NA
"4147"	NA	NA	NA	"MIMAT0031175"	"hsa-miR-548ba"	NA	NA	NA
"4148"	"MIR548BA"	"ENSG00000212036"	102465854	NA	NA	"microRNA 548ba"	"chr2"	"+"
"4149"	NA	NA	NA	"MIMAT0035703"	"hsa-miR-548bb-5p"	NA	NA	NA
"4150"	NA	NA	NA	"MI0029321"	"hsa-mir-548bb"	NA	NA	NA
"4151"	NA	NA	NA	"MIMAT0035704"	"hsa-miR-548bb-3p"	NA	NA	NA
"4152"	"MIR548BB"	"ENSG00000281426"	103504735	NA	NA	"microRNA 548bb"	"chr3"	"-"
"4153"	NA	NA	NA	"MI0032315"	"hsa-mir-548bc"	NA	NA	NA
"4154"	NA	NA	NA	"MIMAT0039765"	"hsa-miR-548bc"	NA	NA	NA
"4155"	"MIR548BC"	NA	113839521	NA	NA	"microRNA 548BC"	NA	NA
"4156"	NA	NA	NA	"MI0003630"	"hsa-mir-548c"	NA	NA	NA
"4157"	NA	NA	NA	"MIMAT0003285"	"hsa-miR-548c-3p"	NA	NA	NA
"4158"	NA	NA	NA	"MIMAT0004806"	"hsa-miR-548c-5p"	NA	NA	NA
"4159"	"MIR548C"	"ENSG00000207546"	693129	NA	NA	"microRNA 548c"	"chr12"	"+"
"4160"	NA	NA	NA	"MIMAT0004812"	"hsa-miR-548d-5p"	NA	NA	NA
"4161"	NA	NA	NA	"MIMAT0003323_1"	"hsa-miR-548d-3p"	NA	NA	NA
"4162"	NA	NA	NA	"MIMAT0004812_1"	"hsa-miR-548d-5p"	NA	NA	NA
"4163"	NA	NA	NA	"MIMAT0003323"	"hsa-miR-548d-3p"	NA	NA	NA
"4164"	NA	NA	NA	"MI0003668"	"hsa-mir-548d-1"	NA	NA	NA
"4165"	NA	NA	NA	"MI0003671"	"hsa-mir-548d-2"	NA	NA	NA
"4166"	"MIR548D1"	"ENSG00000283172"	693130	NA	NA	"microRNA 548d-1"	"chr8"	"-"
"4167"	"MIR548D2"	"ENSG00000263690"	693131	NA	NA	"microRNA 548d-2"	"chr17"	"-"
"4168"	NA	NA	NA	"MIMAT0005874"	"hsa-miR-548e-3p"	NA	NA	NA
"4169"	NA	NA	NA	"MIMAT0026736"	"hsa-miR-548e-5p"	NA	NA	NA
"4170"	NA	NA	NA	"MI0006344"	"hsa-mir-548e"	NA	NA	NA
"4171"	"MIR548E"	"ENSG00000221214"	100313921	NA	NA	"microRNA 548e"	"chr10"	"+"
"4174"	NA	NA	NA	"MIMAT0026739"	"hsa-miR-548f-5p"	NA	NA	NA
"4175"	NA	NA	NA	"MIMAT0005895_3"	"hsa-miR-548f-3p"	NA	NA	NA
"4176"	NA	NA	NA	"MIMAT0005895"	"hsa-miR-548f-3p"	NA	NA	NA
"4177"	NA	NA	NA	"MIMAT0005895_4"	"hsa-miR-548f-3p"	NA	NA	NA
"4178"	NA	NA	NA	"MIMAT0005895_2"	"hsa-miR-548f-3p"	NA	NA	NA
"4179"	NA	NA	NA	"MIMAT0005895_1"	"hsa-miR-548f-3p"	NA	NA	NA
"4180"	NA	NA	NA	"MI0006374"	"hsa-mir-548f-1"	NA	NA	NA
"4181"	NA	NA	NA	"MI0006375"	"hsa-mir-548f-2"	NA	NA	NA
"4182"	NA	NA	NA	"MI0006376"	"hsa-mir-548f-3"	NA	NA	NA
"4183"	NA	NA	NA	"MI0006377"	"hsa-mir-548f-4"	NA	NA	NA
"4184"	NA	NA	NA	"MI0006378"	"hsa-mir-548f-5"	NA	NA	NA
"4185"	"MIR548F1"	"ENSG00000221594"	100302192	NA	NA	"microRNA 548f-1"	"chr10"	"-"
"4188"	"MIR548F2"	"ENSG00000221782"	100313771	NA	NA	"microRNA 548f-2"	"chr2"	"-"
"4189"	"MIR548F3"	"ENSG00000221436"	100302159	NA	NA	"microRNA 548f-3"	"chr5"	"-"
"4190"	"MIR548F4"	"ENSG00000221442"	100313895	NA	NA	"microRNA 548f-4"	"chr7"	"-"
"4191"	"MIR548F5"	"ENSG00000221348"	100302239	NA	NA	"microRNA 548f-5"	"chrX"	"-"
"4192"	NA	NA	NA	"MIMAT0022722"	"hsa-miR-548g-5p"	NA	NA	NA
"4193"	NA	NA	NA	"MI0006395"	"hsa-mir-548g"	NA	NA	NA
"4194"	NA	NA	NA	"MIMAT0005912"	"hsa-miR-548g-3p"	NA	NA	NA
"4195"	"MIR548G"	"ENSG00000221369"	100313938	NA	NA	"microRNA 548g"	"chr4"	"-"
"4196"	NA	NA	NA	"MIMAT0005928_1"	"hsa-miR-548h-5p"	NA	NA	NA
"4197"	NA	NA	NA	"MIMAT0005928_4"	"hsa-miR-548h-5p"	NA	NA	NA
"4198"	NA	NA	NA	"MIMAT0005928_3"	"hsa-miR-548h-5p"	NA	NA	NA
"4199"	NA	NA	NA	"MIMAT0005928"	"hsa-miR-548h-5p"	NA	NA	NA
"4200"	NA	NA	NA	"MIMAT0005928_2"	"hsa-miR-548h-5p"	NA	NA	NA
"4201"	NA	NA	NA	"MIMAT0022723"	"hsa-miR-548h-3p"	NA	NA	NA
"4202"	NA	NA	NA	"MI0006411"	"hsa-mir-548h-1"	NA	NA	NA
"4203"	NA	NA	NA	"MI0006412"	"hsa-mir-548h-2"	NA	NA	NA
"4204"	NA	NA	NA	"MI0006413"	"hsa-mir-548h-3"	NA	NA	NA
"4205"	NA	NA	NA	"MI0006414"	"hsa-mir-548h-4"	NA	NA	NA
"4206"	NA	NA	NA	"MI0016751"	"hsa-mir-548h-5"	NA	NA	NA
"4207"	"MIR548H1"	"ENSG00000221537"	100313830	NA	NA	"microRNA 548h-1"	"chr14"	"-"
"4208"	"MIR548H2"	"ENSG00000221801"	100313773	NA	NA	"microRNA 548h-2"	"chr16"	"-"
"4209"	"MIR548H3"	"ENSG00000221698"	100302287	NA	NA	"microRNA 548h-3"	"chr17"	"-"
"4210"	"MIR548H4"	"ENSG00000221616"	100313884	NA	NA	"microRNA 548h-4"	"chr8"	"-"
"4211"	"MIR548H5"	"ENSG00000266807"	100616455	NA	NA	"microRNA 548h-5"	"chr6"	"+"
